,iso_country,coords,name,type,municipality,coords_lon,coords_lat,latlong,display_str
56019,AU,"142.40499877929688, -32.36669921875",Menindee Airport,small_airport,,142.40499877929688,-32.36669921875,"[-32.36669921875, 142.40499877929688]",Menindee Airport |  | small_airport
56020,AU,"131.56199645996094, -23.976699829101562",Mereenie Airport,small_airport,,131.56199645996094,-23.976699829101562,"[-23.976699829101562, 131.56199645996094]",Mereenie Airport |  | small_airport
56021,AU,"118.5479965209961, -26.6117000579834",Meekatharra Airport,medium_airport,,118.5479965209961,-26.6117000579834,"[-26.6117000579834, 118.5479965209961]",Meekatharra Airport |  | medium_airport
56022,AU,"144.56700134277344, -37.61669921875",Melton Airport,small_airport,MELTON,144.56700134277344,-37.61669921875,"[-37.61669921875, 144.56700134277344]",Melton Airport | MELTON | small_airport
56023,AU,"144.901993, -37.7281",Melbourne Essendon Airport,medium_airport,MELBOURNE,144.901993,-37.7281,"[-37.7281, 144.901993]",Melbourne Essendon Airport | MELBOURNE | medium_airport
56024,AU,"145.707616, -36.967704",Merton Airport,small_airport,MERTON,145.707616,-36.967704,"[-36.967704, 145.707616]",Merton Airport | MERTON | small_airport
56025,AU,"142.41700744628906, -13.716699600219727",Merapah Airport,small_airport,,142.41700744628906,-13.716699600219727,"[-13.716699600219727, 142.41700744628906]",Merapah Airport |  | small_airport
56026,AU,"149.901000977, -36.9085998535",Merimbula Airport,medium_airport,MERIMBULA,149.901000977,-36.9085998535,"[-36.9085998535, 149.901000977]",Merimbula Airport | MERIMBULA | medium_airport
56027,AU,"147.149002075, -38.098899841299996",RAAF Base East Sale,medium_airport,,147.149002075,-38.098899841299996,"[-38.098899841299996, 147.149002075]",RAAF Base East Sale |  | medium_airport
56028,AU,"142.4536, -13.0649",Merluna Airport,small_airport,MERLUNA,142.4536,-13.0649,"[-13.0649, 142.4536]",Merluna Airport | MERLUNA | small_airport
56029,AU,"115.44999694824219, -29.266700744628906",Mingenew Airport,small_airport,,115.44999694824219,-29.266700744628906,"[-29.266700744628906, 115.44999694824219]",Mingenew Airport |  | small_airport
56030,AU,"149.91700744628906, -31.100000381469727",Mullaley Airport,small_airport,,149.91700744628906,-31.100000381469727,"[-31.100000381469727, 149.91700744628906]",Mullaley Airport |  | small_airport
56031,AU,"146.117004395, -37.0666999817",Mansfield Airport,small_airport,,146.117004395,-37.0666999817,"[-37.0666999817, 146.117004395]",Mansfield Airport |  | small_airport
56032,AU,"134.893997192, -12.0944004059",Milingimbi Airport,small_airport,MILINGIMBI_ISLAND,134.893997192,-12.0944004059,"[-12.0944004059, 134.893997192]",Milingimbi Airport | MILINGIMBI_ISLAND | small_airport
56033,AU,"134.23399353, -12.0560998917",Maningrida Airport,medium_airport,MANINGRIDA,134.23399353,-12.0560998917,"[-12.0560998917, 134.23399353]",Maningrida Airport | MANINGRIDA | medium_airport
56034,AU,"133.98599243164062, -30.22920036315918",Mulgathing Airport,small_airport,,133.98599243164062,-30.22920036315918,"[-30.22920036315918, 133.98599243164062]",Mulgathing Airport |  | small_airport
56035,AU,"149.05799865722656, -28.966699600219727",Mungindi Airport,small_airport,,149.05799865722656,-28.966699600219727,"[-28.966699600219727, 149.05799865722656]",Mungindi Airport |  | small_airport
56036,AU,"137.174443333, -31.4597",Mount Gunson Airport,small_airport,MOUNT_GUNSON,137.174443333,-31.4597,"[-31.4597, 137.174443333]",Mount Gunson Airport | MOUNT_GUNSON | small_airport
56037,AU,"116.41699981689453, -27.36669921875",Murgoo Airport,small_airport,,116.41699981689453,-27.36669921875,"[-27.36669921875, 116.41699981689453]",Murgoo Airport |  | small_airport
56038,AU,"126.883003235, -18.6217002869",Margaret River (Station) Airport,small_airport,,126.883003235,-18.6217002869,"[-18.6217002869, 126.883003235]",Margaret River (Station) Airport |  | small_airport
56039,AU,"122.03399658203125, -28.787200927734375",Mount Morgans Airport,small_airport,,122.03399658203125,-28.787200927734375,"[-28.787200927734375, 122.03399658203125]",Mount Morgans Airport |  | small_airport
56040,AU,"115.099998474, -33.9305992126",Margaret River Airport,small_airport,,115.099998474,-33.9305992126,"[-33.9305992126, 115.099998474]",Margaret River Airport |  | small_airport
56041,AU,"143.5047, -14.7757",Musgrave Airport,small_airport,MUSGRAVE,143.5047,-14.7757,"[-14.7757, 143.5047]",Musgrave Airport | MUSGRAVE | small_airport
56042,AU,"147.509994507, -42.836101532",Hobart International Airport,medium_airport,HOBART,147.509994507,-42.836101532,"[-42.836101532, 147.509994507]",Hobart International Airport | HOBART | medium_airport
56043,AU,"119.76799774169922, -32.11830139160156",Mount Holland Airport,small_airport,,119.76799774169922,-32.11830139160156,"[-32.11830139160156, 119.76799774169922]",Mount Holland Airport |  | small_airport
56044,AU,"125.70999908447266, -17.05500030517578",Mount House Airport,small_airport,,125.70999908447266,-17.05500030517578,"[-17.05500030517578, 125.70999908447266]",Mount House Airport |  | small_airport
56045,AU,"149.15445, -21.14543",Mackay Base Hospital Helipad,heliport,MACKAY,149.15445,-21.14543,"[-21.14543, 149.15445]",Mackay Base Hospital Helipad | MACKAY | heliport
56046,AU,"124.90799713134766, -16.81999969482422",Mount Hart Station Airport,small_airport,,124.90799713134766,-16.81999969482422,"[-16.81999969482422, 124.90799713134766]",Mount Hart Station Airport |  | small_airport
56047,AU,"136.083999634, -16.4424991608",McArthur River Mine Airport,small_airport,MCARTHUR_RIVER_MINE,136.083999634,-16.4424991608,"[-16.4424991608, 136.083999634]",McArthur River Mine Airport | MCARTHUR_RIVER_MINE | small_airport
56048,AU,"142.2830047607422, -26.511699676513672",Mount Howitt Airport,small_airport,,142.2830047607422,-26.511699676513672,"[-26.511699676513672, 142.2830047607422]",Mount Howitt Airport |  | small_airport
56049,AU,"142.085998535, -34.229198455799995",Mildura Airport,medium_airport,MILDURA,142.085998535,-34.229198455799995,"[-34.229198455799995, 142.085998535]",Mildura Airport | MILDURA | medium_airport
56050,AU,"133.30499267578125, -27.32830047607422",Mintabie Airport,small_airport,,133.30499267578125,-27.32830047607422,"[-27.32830047607422, 133.30499267578125]",Mintabie Airport |  | small_airport
56051,AU,"150.5, -34.46670150756836",Mittagong Airport,small_airport,,150.5,-34.46670150756836,"[-34.46670150756836, 150.5]",Mittagong Airport |  | small_airport
56052,AU,"132.5469970703125, -11.158300399780273",Minjilang Airport,small_airport,,132.5469970703125,-11.158300399780273,"[-11.158300399780273, 132.5469970703125]",Minjilang Airport |  | small_airport
56053,AU,"118.33300018310547, -25.08329963684082",Milgun Airport,small_airport,,118.33300018310547,-25.08329963684082,"[-25.08329963684082, 118.33300018310547]",Milgun Airport |  | small_airport
56054,AU,"137.5330047607422, -34.75",Minlaton Airport,small_airport,,137.5330047607422,-34.75,"[-34.75, 137.5330047607422]",Minlaton Airport |  | small_airport
56055,AU,"125.8239974975586, -14.791399955749512",Mitchell Plateau Airport,small_airport,MITCHELL_PLATEAU,125.8239974975586,-14.791399955749512,"[-14.791399955749512, 125.8239974975586]",Mitchell Plateau Airport | MITCHELL_PLATEAU | small_airport
56056,AU,"147.327, -30.149",Miralwyn Airport,small_airport,,147.327,-30.149,"[-30.149, 147.327]",Miralwyn Airport |  | small_airport
56057,AU,"120.94999694824219, -26.399999618530273",Millrose Homestead Airport,small_airport,,120.94999694824219,-26.399999618530273,"[-26.399999618530273, 120.94999694824219]",Millrose Homestead Airport |  | small_airport
56058,AU,"147.93699645996094, -26.483299255371094",Mitchell Airport,small_airport,,147.93699645996094,-26.483299255371094,"[-26.483299255371094, 147.93699645996094]",Mitchell Airport |  | small_airport
56059,AU,"136.06900024414062, -32.44419860839844",Mount Ive Airport,small_airport,,136.06900024414062,-32.44419860839844,"[-32.44419860839844, 136.06900024414062]",Mount Ive Airport |  | small_airport
56060,AU,"114.76699829101562, -23.899999618530273",Middalya Homestead Airport,small_airport,,114.76699829101562,-23.899999618530273,"[-23.899999618530273, 114.76699829101562]",Middalya Homestead Airport |  | small_airport
56061,AU,"116.93299865722656, -24.61669921875",Mount James Airport,small_airport,,116.93299865722656,-24.61669921875,"[-24.61669921875, 116.93299865722656]",Mount James Airport |  | small_airport
56062,AU,"116.13999938964844, -34.26530075073242",Manjimup Airport,small_airport,,116.13999938964844,-34.26530075073242,"[-34.26530075073242, 116.13999938964844]",Manjimup Airport |  | small_airport
56063,AU,"133.125, -14.931699752807617",Mararanka Homestead Airport,small_airport,,133.125,-14.931699752807617,"[-14.931699752807617, 133.125]",Mararanka Homestead Airport |  | small_airport
56064,AU,"118.25, -30.933300018310547",Mukinbudin Airport,small_airport,,118.25,-30.933300018310547,"[-30.933300018310547, 118.25]",Mukinbudin Airport |  | small_airport
56065,AU,"131.054381, -12.609664",Emkaytee (Unlic) Airport,small_airport,NOONAMAH,131.054381,-12.609664,"[-12.609664, 131.054381]",Emkaytee (Unlic) Airport | NOONAMAH | small_airport
56066,AU,"118.03299713134766, -20.88330078125",Malina Airport,small_airport,,118.03299713134766,-20.88330078125,"[-20.88330078125, 118.03299713134766]",Malina Airport |  | small_airport
56067,AU,"146.33299255371094, -41.53329849243164",Mole Creek Airport,small_airport,,146.33299255371094,-41.53329849243164,"[-41.53329849243164, 146.33299255371094]",Mole Creek Airport |  | small_airport
56068,AU,"137.7169952392578, -34.392799377441406",Maitland Airport,small_airport,,137.7169952392578,-34.392799377441406,"[-34.392799377441406, 137.7169952392578]",Maitland Airport |  | small_airport
56069,AU,"145.16700744628906, -18.183300018310547",Minnamoolka Airport,small_airport,,145.16700744628906,-18.183300018310547,"[-18.183300018310547, 145.16700744628906]",Minnamoolka Airport |  | small_airport
56070,AU,"141.56199645996094, -19.858299255371094",Millungera Airport,small_airport,,141.56199645996094,-19.858299255371094,"[-19.858299255371094, 141.56199645996094]",Millungera Airport |  | small_airport
56071,AU,"143.23300170898438, -30.200000762939453",Monolon Airport,small_airport,,143.23300170898438,-30.200000762939453,"[-30.200000762939453, 143.23300170898438]",Monolon Airport |  | small_airport
56072,AU,"137.91000366210938, -29.246700286865234",Muloorina Airport,small_airport,,137.91000366210938,-29.246700286865234,"[-29.246700286865234, 137.91000366210938]",Muloorina Airport |  | small_airport
56073,AU,"150.17500305176, -26.808300018311",Miles Airport,small_airport,,150.17500305176,-26.808300018311,"[-26.808300018311, 150.17500305176]",Miles Airport |  | small_airport
56074,AU,"147.214004517, -41.54529953",Launceston Airport,medium_airport,LAUNCESTON,147.214004517,-41.54529953,"[-41.54529953, 147.214004517]",Launceston Airport | LAUNCESTON | medium_airport
56075,AU,"121.78299713134766, -27.58329963684082",Milurie Homestead Airport,small_airport,,121.78299713134766,-27.58329963684082,"[-27.58329963684082, 121.78299713134766]",Milurie Homestead Airport |  | small_airport
56076,AU,"145.1020050048828, -37.975799560546875",Melbourne Moorabbin Airport,medium_airport,MELBOURNE,145.1020050048828,-37.975799560546875,"[-37.975799560546875, 145.1020050048828]",Melbourne Moorabbin Airport | MELBOURNE | medium_airport
56077,AU,"121.89099, -28.705299",Murrin Murrin Airport,small_airport,MURRIN_MURRIN,121.89099,-28.705299,"[-28.705299, 121.89099]",Murrin Murrin Airport | MURRIN_MURRIN | small_airport
56078,AU,"144.843002, -37.673302",Melbourne International Airport,large_airport,MELBOURNE,144.843002,-37.673302,"[-37.673302, 144.843002]",Melbourne International Airport | MELBOURNE | large_airport
56079,AU,"151.27499389648438, -27.863300323486328",Millmerran Airport,small_airport,,151.27499389648438,-27.863300323486328,"[-27.863300323486328, 151.27499389648438]",Millmerran Airport |  | small_airport
56080,AU,"143.31700134277344, -26.933300018310547",Mount Margaret Airport,small_airport,,143.31700134277344,-26.933300018310547,"[-26.933300018310547, 143.31700134277344]",Mount Margaret Airport |  | small_airport
56081,AU,"148.7050018310547, -22.802499771118164",Middlemount Airport,small_airport,,148.7050018310547,-22.802499771118164,"[-22.802499771118164, 148.7050018310547]",Middlemount Airport |  | small_airport
56082,AU,"132.2169952392578, -22.274999618530273",Mount Allan Airport,small_airport,,132.2169952392578,-22.274999618530273,"[-22.274999618530273, 132.2169952392578]",Mount Allan Airport |  | small_airport
56083,AU,"135, -28.233299255371094",Mount Barry Airport,small_airport,,135.0,-28.233299255371094,"[-28.233299255371094, 135.0]",Mount Barry Airport |  | small_airport
56084,AU,"151.492912, -32.701265",Maitland Airport,small_airport,,151.492912,-32.701265,"[-32.701265, 151.492912]",Maitland Airport |  | small_airport
56085,AU,"120.55500030517578, -27.286399841308594",Mount Keith Airport,medium_airport,,120.55500030517578,-27.286399841308594,"[-27.286399841308594, 120.55500030517578]",Mount Keith Airport |  | medium_airport
56086,AU,"116.55000305175781, -26.450000762939453",Manfred Airport,small_airport,,116.55000305175781,-26.450000762939453,"[-26.450000762939453, 116.55000305175781]",Manfred Airport |  | small_airport
56087,AU,"145.1840057373047, -36.888301849365234",Mangalore Airport,small_airport,,145.1840057373047,-36.888301849365234,"[-36.888301849365234, 145.1840057373047]",Mangalore Airport |  | small_airport
56088,AU,"140.5330047607422, -24.816699981689453",Monkira Airport,small_airport,,140.5330047607422,-24.816699981689453,"[-24.816699981689453, 140.5330047607422]",Monkira Airport |  | small_airport
56089,AU,"132.07000732421875, -22.141700744628906",Mount Denison Airport,small_airport,,132.07000732421875,-22.141700744628906,"[-22.141700744628906, 132.07000732421875]",Mount Denison Airport |  | small_airport
56090,AU,"143.88299560546875, -23.36669921875",Maneroo Airport,small_airport,,143.88299560546875,-23.36669921875,"[-23.36669921875, 143.88299560546875]",Maneroo Airport |  | small_airport
56091,AU,"139.052001953125, -29.591699600219727",Murnpeowie Airport,small_airport,,139.052001953125,-29.591699600219727,"[-29.591699600219727, 139.052001953125]",Murnpeowie Airport |  | small_airport
56092,AU,"135.034512, -22.624696",Mount Swan Airport,small_airport,,135.034512,-22.624696,"[-22.624696, 135.034512]",Mount Swan Airport |  | small_airport
56093,AU,"126.22899627685547, -17.393600463867188",Mornington Station Airport,small_airport,,126.22899627685547,-17.393600463867188,"[-17.393600463867188, 126.22899627685547]",Mornington Station Airport |  | small_airport
56094,AU,"122.44000244140625, -28.771699905395508",Mount Weld Airport,small_airport,,122.44000244140625,-28.771699905395508,"[-28.771699905395508, 122.44000244140625]",Mount Weld Airport |  | small_airport
56095,AU,"121.80000305175781, -28.88330078125",Minura Airport,small_airport,,121.80000305175781,-28.88330078125,"[-28.88330078125, 121.80000305175781]",Minura Airport |  | small_airport
56096,AU,"141.43299865722656, -25.358299255371094",Morney Airport,small_airport,,141.43299865722656,-25.358299255371094,"[-25.358299255371094, 141.43299865722656]",Morney Airport |  | small_airport
56097,AU,"135.875, -31.966100692749023",Moonaree Airport,small_airport,,135.875,-31.966100692749023,"[-31.966100692749023, 135.875]",Moonaree Airport |  | small_airport
56098,AU,"117.84200286865234, -28.116100311279297",Mount Magnet Airport,medium_airport,,117.84200286865234,-28.116100311279297,"[-28.116100311279297, 117.84200286865234]",Mount Magnet Airport |  | medium_airport
56099,AU,"144.021320343, -35.0583856071",Moulamein Airport,small_airport,MOULAMEIN,144.021320343,-35.0583856071,"[-35.0583856071, 144.021320343]",Moulamein Airport | MOULAMEIN | small_airport
56100,AU,"140.98300170898438, -25.25",Mooraberree Airport,small_airport,,140.98300170898438,-25.25,"[-25.25, 140.98300170898438]",Mooraberree Airport |  | small_airport
56101,AU,"149.845001221, -29.498899459799997",Moree Airport,medium_airport,MOREE,149.845001221,-29.498899459799997,"[-29.498899459799997, 149.845001221]",Moree Airport | MOREE | medium_airport
56102,AU,"142.638000488, -12.444199562099998",Moreton Airport,small_airport,MORETON,142.638000488,-12.444199562099998,"[-12.444199562099998, 142.638000488]",Moreton Airport | MORETON | small_airport
56103,AU,"149.9949951171875, -24.6117000579834",Moura Airport,small_airport,,149.9949951171875,-24.6117000579834,"[-24.6117000579834, 149.9949951171875]",Moura Airport |  | small_airport
56104,AU,"135.14500427246094, -32.843299865722656",Minnipa Airport,small_airport,,135.14500427246094,-32.843299865722656,"[-32.843299865722656, 135.14500427246094]",Minnipa Airport |  | small_airport
56105,AU,"144.753006, -37.932201","RAAF Williams, Point Cook Base",small_airport,POINT_COOK,144.753006,-37.932201,"[-37.932201, 144.753006]","RAAF Williams, Point Cook Base | POINT_COOK | small_airport"
56106,AU,"146.76699829101562, -20.516700744628906",Mount Cooper Airport,small_airport,,146.76699829101562,-20.516700744628906,"[-20.516700744628906, 146.76699829101562]",Mount Cooper Airport |  | small_airport
56107,AU,"143.16700744628906, -37.900001525878906",Mount Elephant Airport,small_airport,,143.16700744628906,-37.900001525878906,"[-37.900001525878906, 143.16700744628906]",Mount Elephant Airport |  | small_airport
56108,AU,"133, -23.36669921875",Milton Park Airport,small_airport,,133.0,-23.36669921875,"[-23.36669921875, 133.0]",Milton Park Airport |  | small_airport
56109,AU,"137.25100708007812, -22.80579948425293",Marqua Airport,small_airport,MARQUA,137.25100708007812,-22.80579948425293,"[-22.80579948425293, 137.25100708007812]",Marqua Airport | MARQUA | small_airport
56110,AU,"151.138, -33.110001",Mount Mcquoid NDB,closed,,151.138,-33.110001,"[-33.110001, 151.138]",Mount Mcquoid NDB |  | closed
56111,AU,"131.625, -30.163299560546875",Maralinga Airport,small_airport,,131.625,-30.163299560546875,"[-30.163299560546875, 131.625]",Maralinga Airport |  | small_airport
56112,AU,"148.07699585, -22.057800293",Moranbah Airport,medium_airport,MORANBAH,148.07699585,-22.057800293,"[-22.057800293, 148.07699585]",Moranbah Airport | MORANBAH | medium_airport
56113,AU,"138.06500244140625, -29.663299560546875",Marree Airport,small_airport,,138.06500244140625,-29.663299560546875,"[-29.663299560546875, 138.06500244140625]",Marree Airport |  | small_airport
56114,AU,"121.30000305175781, -27.933300018310547",Melrose Airport,small_airport,,121.30000305175781,-27.933300018310547,"[-27.933300018310547, 121.30000305175781]",Melrose Airport |  | small_airport
56115,AU,"145.14999389648438, -17.700000762939453",Mount Garnet Airport,small_airport,,145.14999389648438,-17.700000762939453,"[-17.700000762939453, 145.14999389648438]",Mount Garnet Airport |  | small_airport
56116,AU,"116.02200317382812, -29.20170021057129",Morawa Airport,small_airport,,116.02200317382812,-29.20170021057129,"[-29.20170021057129, 116.02200317382812]",Morawa Airport |  | small_airport
56117,AU,"150.143997192, -35.8978004456",Moruya Airport,medium_airport,MORUYA,150.143997192,-35.8978004456,"[-35.8978004456, 150.143997192]",Moruya Airport | MORUYA | medium_airport
56118,AU,"130.55499267578125, -16.978300094604492",Mount Sanford Station Airport,small_airport,,130.55499267578125,-16.978300094604492,"[-16.978300094604492, 130.55499267578125]",Mount Sanford Station Airport |  | small_airport
56119,AU,"134.11700439453125, -22.183300018310547",Mount Skinner Airport,small_airport,,134.11700439453125,-22.183300018310547,"[-22.183300018310547, 134.11700439453125]",Mount Skinner Airport |  | small_airport
56120,AU,"151.41000366210938, -31.389999389648438",Mount Sandon Airport,small_airport,,151.41000366210938,-31.389999389648438,"[-31.389999389648438, 151.41000366210938]",Mount Sandon Airport |  | small_airport
56121,AU,"144.28500366210938, -18.126300811767578",Mount Surprise Airport,small_airport,,144.28500366210938,-18.126300811767578,"[-18.126300811767578, 144.28500366210938]",Mount Surprise Airport |  | small_airport
56122,AU,"115.98300170898438, -26.91670036315918",Murchison Shire Airport,small_airport,,115.98300170898438,-26.91670036315918,"[-26.91670036315918, 115.98300170898438]",Murchison Shire Airport |  | small_airport
56123,AU,"117.081299, -21.623761",Millstream Station Field,small_airport,CHICHESTER_NATIONAL_PARK,117.081299,-21.623761,"[-21.623761, 117.081299]",Millstream Station Field | CHICHESTER_NATIONAL_PARK | small_airport
56124,AU,"137.0815, -18.8093",Mittebah Airport,small_airport,,137.0815,-18.8093,"[-18.8093, 137.0815]",Mittebah Airport |  | small_airport
56125,AU,"144.5330047607422, -22.58329963684082",Muttaburra Airport,small_airport,,144.5330047607422,-22.58329963684082,"[-22.58329963684082, 144.5330047607422]",Muttaburra Airport |  | small_airport
56126,AU,"134.35800170898438, -28.83329963684082",Mount Clarence Airport,small_airport,,134.35800170898438,-28.83329963684082,"[-28.83329963684082, 134.35800170898438]",Mount Clarence Airport |  | small_airport
56127,AU,"140.78500366210938, -37.745601654052734",Mount Gambier Airport,medium_airport,,140.78500366210938,-37.745601654052734,"[-37.745601654052734, 140.78500366210938]",Mount Gambier Airport |  | medium_airport
56128,AU,"139.17799377441406, -16.662500381469727",Mornington Island Airport,small_airport,,139.17799377441406,-16.662500381469727,"[-16.662500381469727, 139.17799377441406]",Mornington Island Airport |  | small_airport
56129,AU,"151.10000610351562, -24.885799407958984",Monto Airport,small_airport,,151.10000610351562,-24.885799407958984,"[-24.885799407958984, 151.10000610351562]",Monto Airport |  | small_airport
56130,AU,"135.33799743652344, -34.13669967651367",Mount Hope Airport,small_airport,,135.33799743652344,-34.13669967651367,"[-34.13669967651367, 135.33799743652344]",Mount Hope Airport |  | small_airport
56131,AU,"139.11099243164062, -31.473600387573242",Martins Well Airport,small_airport,,139.11099243164062,-31.473600387573242,"[-31.473600387573242, 139.11099243164062]",Martins Well Airport |  | small_airport
56132,AU,"135.2469940185547, -26.06170082092285",Mount Dare Airport,small_airport,,135.2469940185547,-26.06170082092285,"[-26.06170082092285, 135.2469940185547]",Mount Dare Airport |  | small_airport
56133,AU,"126.0999984741211, -16.433300018310547",Mount Elizabeth Airport,small_airport,,126.0999984741211,-16.433300018310547,"[-16.433300018310547, 126.0999984741211]",Mount Elizabeth Airport |  | small_airport
56134,AU,"151.91700744628906, -24.875",Monduran Airport,small_airport,,151.91700744628906,-24.875,"[-24.875, 151.91700744628906]",Monduran Airport |  | small_airport
56135,AU,"120.06700134277344, -20.658899307250977",Muccan Station Airport,small_airport,MUCCAN_STATION,120.06700134277344,-20.658899307250977,"[-20.658899307250977, 120.06700134277344]",Muccan Station Airport | MUCCAN_STATION | small_airport
56136,AU,"132.90699768066406, -12.098299980163574",Mount Borradale Airport,small_airport,,132.90699768066406,-12.098299980163574,"[-12.098299980163574, 132.90699768066406]",Mount Borradale Airport |  | small_airport
56137,AU,"138.65699768066406, -28.009199142456055",Mungeranie Airport,small_airport,MUNGERANIE,138.65699768066406,-28.009199142456055,"[-28.009199142456055, 138.65699768066406]",Mungeranie Airport | MUNGERANIE | small_airport
56138,AU,"144.054992676, -9.91666984558",Murray Island Airport,small_airport,MURRAY_ISLAND,144.054992676,-9.91666984558,"[-9.91666984558, 144.054992676]",Murray Island Airport | MURRAY_ISLAND | small_airport
56139,AU,"118.68099975585938, -22.366100311279297",Munjina Airport,small_airport,,118.68099975585938,-22.366100311279297,"[-22.366100311279297, 118.68099975585938]",Munjina Airport |  | small_airport
56140,AU,"138.64999389648438, -28.34779930114746",Mulka Airport,small_airport,MULKA,138.64999389648438,-28.34779930114746,"[-28.34779930114746, 138.64999389648438]",Mulka Airport | MULKA | small_airport
56141,AU,"115.84200286865234, -32.50830078125",Murray Field,small_airport,,115.84200286865234,-32.50830078125,"[-32.50830078125, 115.84200286865234]",Murray Field |  | small_airport
56142,AU,"131.649993896, -25.860000610399997",Mulga Park Airport,small_airport,,131.649993896,-25.860000610399997,"[-25.860000610399997, 131.649993896]",Mulga Park Airport |  | small_airport
56143,AU,"153.41299438476562, -28.33169937133789",Murwillumbah Airport,small_airport,,153.41299438476562,-28.33169937133789,"[-28.33169937133789, 153.41299438476562]",Murwillumbah Airport |  | small_airport
56144,AU,"117.33300018310547, -26.36669921875",Mileura Airport,small_airport,,117.33300018310547,-26.36669921875,"[-26.36669921875, 117.33300018310547]",Mileura Airport |  | small_airport
56145,AU,"133.199996948, -25.9666996002",Mount Cavenagh Airport,small_airport,,133.199996948,-25.9666996002,"[-25.9666996002, 133.199996948]",Mount Cavenagh Airport |  | small_airport
56146,AU,"119.53299713134766, -31.466699600219727",Marvel Loch Airport,small_airport,,119.53299713134766,-31.466699600219727,"[-31.466699600219727, 119.53299713134766]",Marvel Loch Airport |  | small_airport
56147,AU,"151.212738, -33.285122",Mangrove Mountain Airport,small_airport,MANGROVE_MOUNTAIN,151.212738,-33.285122,"[-33.285122, 151.212738]",Mangrove Mountain Airport | MANGROVE_MOUNTAIN | small_airport
56148,AU,"147.10000610351562, -26.399999618530273",Morven Airport,small_airport,,147.10000610351562,-26.399999618530273,"[-26.399999618530273, 147.10000610351562]",Morven Airport |  | small_airport
56149,AU,"118.23300170898438, -24.233299255371094",Mount Vernon Station Airport,small_airport,,118.23300170898438,-24.233299255371094,"[-24.233299255371094, 118.23300170898438]",Mount Vernon Station Airport |  | small_airport
56150,AU,"133.81700134277344, -14.08329963684082",Mount Valley Airport,small_airport,,133.81700134277344,-14.08329963684082,"[-14.08329963684082, 133.81700134277344]",Mount Valley Airport |  | small_airport
56151,AU,"115.51699829101562, -28.475000381469727",Mullewa Airport,small_airport,,115.51699829101562,-28.475000381469727,"[-28.475000381469727, 115.51699829101562]",Mullewa Airport |  | small_airport
56152,AU,"132.1510009765625, -22.737199783325195",Mount Wedge Airport,small_airport,,132.1510009765625,-22.737199783325195,"[-22.737199783325195, 132.1510009765625]",Mount Wedge Airport |  | small_airport
56153,AU,"142.603397369, -37.2954958244",Mount William Airport,small_airport,,142.603397369,-37.2954958244,"[-37.2954958244, 142.603397369]",Mount William Airport |  | small_airport
56154,AU,"136.43299865722656, -31.718299865722656",Mahanewo Airport,small_airport,,136.43299865722656,-31.718299865722656,"[-31.718299865722656, 136.43299865722656]",Mahanewo Airport |  | small_airport
56155,AU,"139.765, -29.9069",Moolawatana Airport,small_airport,MOOLAWATANA_STATION,139.765,-29.9069,"[-29.9069, 139.765]",Moolawatana Airport | MOOLAWATANA_STATION | small_airport
56156,AU,"139.649663, -23.363702",Marion Downs Airport,small_airport,MARION_DOWNS,139.649663,-23.363702,"[-23.363702, 139.649663]",Marion Downs Airport | MARION_DOWNS | small_airport
56157,AU,"152.714996, -25.5133",Maryborough Airport,small_airport,MARYBOROUGH,152.714996,-25.5133,"[-25.5133, 152.714996]",Maryborough Airport | MARYBOROUGH | small_airport
56158,AU,"135.7830047607422, -16.966699600219727",Mallapunyah Springs Airport,small_airport,,135.7830047607422,-16.966699600219727,"[-16.966699600219727, 135.7830047607422]",Mallapunyah Springs Airport |  | small_airport
56159,AU,"119.75499725341797, -25.093299865722656",Marymia Airport,small_airport,,119.75499725341797,-25.093299865722656,"[-25.093299865722656, 119.75499725341797]",Marymia Airport |  | small_airport
56160,AU,"124.26699829101562, -18.11669921875",Myroodan Station Airport,small_airport,,124.26699829101562,-18.11669921875,"[-18.11669921875, 124.26699829101562]",Myroodan Station Airport |  | small_airport
56161,AU,"140.31700134277344, -28.58329963684082",Merty Merty Airport,small_airport,,140.31700134277344,-28.58329963684082,"[-28.58329963684082, 140.31700134277344]",Merty Merty Airport |  | small_airport
56162,AU,"134.03199768066406, -24.65999984741211",Maryvale Airport,small_airport,,134.03199768066406,-24.65999984741211,"[-24.65999984741211, 134.03199768066406]",Maryvale Airport |  | small_airport
56163,AU,"134.68299865722656, -21.04829978942871",Murray Downs Airport,small_airport,,134.68299865722656,-21.04829978942871,"[-21.04829978942871, 134.68299865722656]",Murray Downs Airport |  | small_airport
56164,AU,"143.75, -15.050000190734863",Mary Valley Airport,small_airport,,143.75,-15.050000190734863,"[-15.050000190734863, 143.75]",Mary Valley Airport |  | small_airport
56165,AU,"121.027794, -29.685808",Menzies Airport,small_airport,,121.027794,-29.685808,"[-29.685808, 121.027794]",Menzies Airport |  | small_airport
56166,AU,"133.31300354003906, -12.308300018310547",Nabarlek Airport,small_airport,,133.31300354003906,-12.308300018310547,"[-12.308300018310547, 133.31300354003906]",Nabarlek Airport |  | small_airport
56167,AU,"151.98300170898438, -26.690000534057617",Nanango Airport,small_airport,,151.98300170898438,-26.690000534057617,"[-26.690000534057617, 151.98300170898438]",Nanango Airport |  | small_airport
