,0,1
5844,NORFOLK ISLAND,GOVE
5845,NORFOLK ISLAND,GRIFFITH
5846,NORFOLK ISLAND,GROOTE EYLANDT
5847,NORFOLK ISLAND,HAMILTON ISLAND
5848,NORFOLK ISLAND,HERVEY BAY
5849,NORFOLK ISLAND,HOBART
5850,NORFOLK ISLAND,KALGOORLIE
5851,NORFOLK ISLAND,KARRATHA
5852,NORFOLK ISLAND,KING ISLAND
5853,NORFOLK ISLAND,KINGSCOTE
5854,NORFOLK ISLAND,KOWANYAMA
5855,NORFOLK ISLAND,KUNUNURRA
5856,NORFOLK ISLAND,LAUNCESTON
5857,NORFOLK ISLAND,LEARMONTH
5858,NORFOLK ISLAND,LOCKHART RIVER
5859,NORFOLK ISLAND,LONGREACH
5860,NORFOLK ISLAND,LORD HOWE ISLAND
5861,NORFOLK ISLAND,MACKAY
5862,NORFOLK ISLAND,MANINGRIDA
5863,NORFOLK ISLAND,MCARTHUR RIVER
5864,NORFOLK ISLAND,MELBOURNE
5865,NORFOLK ISLAND,MERIMBULA
5866,NORFOLK ISLAND,MILDURA
5867,NORFOLK ISLAND,MORANBAH
5868,NORFOLK ISLAND,MOREE
5869,NORFOLK ISLAND,MORNINGTON ISLAND
5870,NORFOLK ISLAND,MOUNT GAMBIER
5871,NORFOLK ISLAND,MOUNT ISA
5872,NORFOLK ISLAND,NEWCASTLE
5873,NORFOLK ISLAND,NEWMAN
5874,NORFOLK ISLAND,OLYMPIC DAM
5875,NORFOLK ISLAND,ORANGE
5876,NORFOLK ISLAND,PALM ISLAND
5877,NORFOLK ISLAND,PARABURDOO
5878,NORFOLK ISLAND,PARKES
5879,NORFOLK ISLAND,PERTH
5880,NORFOLK ISLAND,PORT HEDLAND
5881,NORFOLK ISLAND,PORT LINCOLN
5882,NORFOLK ISLAND,PORT MACQUARIE
5883,NORFOLK ISLAND,PROSERPINE
5884,NORFOLK ISLAND,ROCKHAMPTON
5885,NORFOLK ISLAND,ROMA
5886,NORFOLK ISLAND,SUNSHINE COAST
5887,NORFOLK ISLAND,SYDNEY
5888,NORFOLK ISLAND,TAMWORTH
5889,NORFOLK ISLAND,THURSDAY ISLAND
5890,NORFOLK ISLAND,TOOWOOMBA WELLCAMP
5891,NORFOLK ISLAND,TOWNSVILLE
5892,NORFOLK ISLAND,WAGGA WAGGA
5893,NORFOLK ISLAND,WEIPA
5894,NORFOLK ISLAND,WHYALLA
5895,NORFOLK ISLAND,WOLLONGONG
5896,OLYMPIC DAM,ADELAIDE
5897,OLYMPIC DAM,ALBANY
5898,OLYMPIC DAM,ALBURY
5899,OLYMPIC DAM,ALICE SPRINGS
5900,OLYMPIC DAM,ARMIDALE
5901,OLYMPIC DAM,AURUKUN
5902,OLYMPIC DAM,AYERS ROCK
5903,OLYMPIC DAM,BALLINA
5904,OLYMPIC DAM,BAMAGA
5905,OLYMPIC DAM,BATHURST ISLAND
5906,OLYMPIC DAM,BRISBANE
5907,OLYMPIC DAM,BROKEN HILL
5908,OLYMPIC DAM,BROOME
5909,OLYMPIC DAM,BUNDABERG
5910,OLYMPIC DAM,BURNIE
5911,OLYMPIC DAM,CAIRNS
5912,OLYMPIC DAM,CANBERRA
5913,OLYMPIC DAM,CARNARVON
5914,OLYMPIC DAM,CEDUNA
5915,OLYMPIC DAM,CHARLEVILLE
5916,OLYMPIC DAM,CHRISTMAS ISLAND
5917,OLYMPIC DAM,CLONCURRY
5918,OLYMPIC DAM,COCOS ISLAND
5919,OLYMPIC DAM,COFFS HARBOUR
5920,OLYMPIC DAM,COOKTOWN
5921,OLYMPIC DAM,DARWIN
5922,OLYMPIC DAM,DEVONPORT
5923,OLYMPIC DAM,DUBBO
5924,OLYMPIC DAM,EDWARD RIVER
5925,OLYMPIC DAM,EMERALD
5926,OLYMPIC DAM,ESPERANCE
5927,OLYMPIC DAM,ESSENDON FIELDS
5928,OLYMPIC DAM,FLINDERS ISLAND
5929,OLYMPIC DAM,GERALDTON
5930,OLYMPIC DAM,GLADSTONE
5931,OLYMPIC DAM,GOLD COAST
5932,OLYMPIC DAM,GOVE
5933,OLYMPIC DAM,GRIFFITH
5934,OLYMPIC DAM,GROOTE EYLANDT
5935,OLYMPIC DAM,HAMILTON ISLAND
5936,OLYMPIC DAM,HERVEY BAY
5937,OLYMPIC DAM,HOBART
5938,OLYMPIC DAM,KALGOORLIE
5939,OLYMPIC DAM,KARRATHA
5940,OLYMPIC DAM,KING ISLAND
5941,OLYMPIC DAM,KINGSCOTE
5942,OLYMPIC DAM,KOWANYAMA
5943,OLYMPIC DAM,KUNUNURRA
5944,OLYMPIC DAM,LAUNCESTON
5945,OLYMPIC DAM,LEARMONTH
5946,OLYMPIC DAM,LOCKHART RIVER
5947,OLYMPIC DAM,LONGREACH
5948,OLYMPIC DAM,LORD HOWE ISLAND
5949,OLYMPIC DAM,MACKAY
5950,OLYMPIC DAM,MANINGRIDA
5951,OLYMPIC DAM,MCARTHUR RIVER
5952,OLYMPIC DAM,MELBOURNE
5953,OLYMPIC DAM,MERIMBULA
5954,OLYMPIC DAM,MILDURA
5955,OLYMPIC DAM,MORANBAH
5956,OLYMPIC DAM,MOREE
5957,OLYMPIC DAM,MORNINGTON ISLAND
5958,OLYMPIC DAM,MOUNT GAMBIER
5959,OLYMPIC DAM,MOUNT ISA
5960,OLYMPIC DAM,NEWCASTLE
5961,OLYMPIC DAM,NEWMAN
5962,OLYMPIC DAM,NORFOLK ISLAND
5963,OLYMPIC DAM,ORANGE
5964,OLYMPIC DAM,PALM ISLAND
5965,OLYMPIC DAM,PARABURDOO
5966,OLYMPIC DAM,PARKES
5967,OLYMPIC DAM,PERTH
5968,OLYMPIC DAM,PORT HEDLAND
5969,OLYMPIC DAM,PORT LINCOLN
5970,OLYMPIC DAM,PORT MACQUARIE
5971,OLYMPIC DAM,PROSERPINE
5972,OLYMPIC DAM,ROCKHAMPTON
5973,OLYMPIC DAM,ROMA
5974,OLYMPIC DAM,SUNSHINE COAST
5975,OLYMPIC DAM,SYDNEY
5976,OLYMPIC DAM,TAMWORTH
5977,OLYMPIC DAM,THURSDAY ISLAND
5978,OLYMPIC DAM,TOOWOOMBA WELLCAMP
5979,OLYMPIC DAM,TOWNSVILLE
5980,OLYMPIC DAM,WAGGA WAGGA
5981,OLYMPIC DAM,WEIPA
5982,OLYMPIC DAM,WHYALLA
5983,OLYMPIC DAM,WOLLONGONG
5984,ORANGE,ADELAIDE
5985,ORANGE,ALBANY
5986,ORANGE,ALBURY
5987,ORANGE,ALICE SPRINGS
5988,ORANGE,ARMIDALE
5989,ORANGE,AURUKUN
5990,ORANGE,AYERS ROCK
5991,ORANGE,BALLINA
5992,ORANGE,BAMAGA
5993,ORANGE,BATHURST ISLAND
5994,ORANGE,BRISBANE
5995,ORANGE,BROKEN HILL
5996,ORANGE,BROOME
5997,ORANGE,BUNDABERG
5998,ORANGE,BURNIE
5999,ORANGE,CAIRNS
6000,ORANGE,CANBERRA
6001,ORANGE,CARNARVON
6002,ORANGE,CEDUNA
6003,ORANGE,CHARLEVILLE
6004,ORANGE,CHRISTMAS ISLAND
6005,ORANGE,CLONCURRY
6006,ORANGE,COCOS ISLAND
6007,ORANGE,COFFS HARBOUR
6008,ORANGE,COOKTOWN
6009,ORANGE,DARWIN
6010,ORANGE,DEVONPORT
6011,ORANGE,DUBBO
6012,ORANGE,EDWARD RIVER
6013,ORANGE,EMERALD
6014,ORANGE,ESPERANCE
6015,ORANGE,ESSENDON FIELDS
6016,ORANGE,FLINDERS ISLAND
6017,ORANGE,GERALDTON
6018,ORANGE,GLADSTONE
6019,ORANGE,GOLD COAST
6020,ORANGE,GOVE
6021,ORANGE,GRIFFITH
6022,ORANGE,GROOTE EYLANDT
6023,ORANGE,HAMILTON ISLAND
6024,ORANGE,HERVEY BAY
6025,ORANGE,HOBART
6026,ORANGE,KALGOORLIE
6027,ORANGE,KARRATHA
6028,ORANGE,KING ISLAND
6029,ORANGE,KINGSCOTE
6030,ORANGE,KOWANYAMA
6031,ORANGE,KUNUNURRA
6032,ORANGE,LAUNCESTON
6033,ORANGE,LEARMONTH
6034,ORANGE,LOCKHART RIVER
6035,ORANGE,LONGREACH
6036,ORANGE,LORD HOWE ISLAND
6037,ORANGE,MACKAY
6038,ORANGE,MANINGRIDA
6039,ORANGE,MCARTHUR RIVER
6040,ORANGE,MELBOURNE
6041,ORANGE,MERIMBULA
6042,ORANGE,MILDURA
6043,ORANGE,MORANBAH
6044,ORANGE,MOREE
6045,ORANGE,MORNINGTON ISLAND
6046,ORANGE,MOUNT GAMBIER
6047,ORANGE,MOUNT ISA
6048,ORANGE,NEWCASTLE
6049,ORANGE,NEWMAN
6050,ORANGE,NORFOLK ISLAND
6051,ORANGE,OLYMPIC DAM
6052,ORANGE,PALM ISLAND
6053,ORANGE,PARABURDOO
6054,ORANGE,PARKES
6055,ORANGE,PERTH
6056,ORANGE,PORT HEDLAND
6057,ORANGE,PORT LINCOLN
6058,ORANGE,PORT MACQUARIE
6059,ORANGE,PROSERPINE
6060,ORANGE,ROCKHAMPTON
6061,ORANGE,ROMA
6062,ORANGE,SUNSHINE COAST
6063,ORANGE,SYDNEY
6064,ORANGE,TAMWORTH
6065,ORANGE,THURSDAY ISLAND
6066,ORANGE,TOOWOOMBA WELLCAMP
6067,ORANGE,TOWNSVILLE
6068,ORANGE,WAGGA WAGGA
6069,ORANGE,WEIPA
6070,ORANGE,WHYALLA
6071,ORANGE,WOLLONGONG
6072,PALM ISLAND,ADELAIDE
6073,PALM ISLAND,ALBANY
6074,PALM ISLAND,ALBURY
6075,PALM ISLAND,ALICE SPRINGS
6076,PALM ISLAND,ARMIDALE
6077,PALM ISLAND,AURUKUN
6078,PALM ISLAND,AYERS ROCK
6079,PALM ISLAND,BALLINA
6080,PALM ISLAND,BAMAGA
6081,PALM ISLAND,BATHURST ISLAND
6082,PALM ISLAND,BRISBANE
6083,PALM ISLAND,BROKEN HILL
6084,PALM ISLAND,BROOME
6085,PALM ISLAND,BUNDABERG
6086,PALM ISLAND,BURNIE
6087,PALM ISLAND,CAIRNS
6088,PALM ISLAND,CANBERRA
6089,PALM ISLAND,CARNARVON
6090,PALM ISLAND,CEDUNA
6091,PALM ISLAND,CHARLEVILLE
6092,PALM ISLAND,CHRISTMAS ISLAND
6093,PALM ISLAND,CLONCURRY
6094,PALM ISLAND,COCOS ISLAND
6095,PALM ISLAND,COFFS HARBOUR
6096,PALM ISLAND,COOKTOWN
6097,PALM ISLAND,DARWIN
6098,PALM ISLAND,DEVONPORT
6099,PALM ISLAND,DUBBO
6100,PALM ISLAND,EDWARD RIVER
6101,PALM ISLAND,EMERALD
6102,PALM ISLAND,ESPERANCE
6103,PALM ISLAND,ESSENDON FIELDS
6104,PALM ISLAND,FLINDERS ISLAND
6105,PALM ISLAND,GERALDTON
6106,PALM ISLAND,GLADSTONE
6107,PALM ISLAND,GOLD COAST
6108,PALM ISLAND,GOVE
6109,PALM ISLAND,GRIFFITH
6110,PALM ISLAND,GROOTE EYLANDT
6111,PALM ISLAND,HAMILTON ISLAND
6112,PALM ISLAND,HERVEY BAY
6113,PALM ISLAND,HOBART
6114,PALM ISLAND,KALGOORLIE
6115,PALM ISLAND,KARRATHA
6116,PALM ISLAND,KING ISLAND
6117,PALM ISLAND,KINGSCOTE
6118,PALM ISLAND,KOWANYAMA
6119,PALM ISLAND,KUNUNURRA
6120,PALM ISLAND,LAUNCESTON
6121,PALM ISLAND,LEARMONTH
6122,PALM ISLAND,LOCKHART RIVER
6123,PALM ISLAND,LONGREACH
6124,PALM ISLAND,LORD HOWE ISLAND
6125,PALM ISLAND,MACKAY
6126,PALM ISLAND,MANINGRIDA
6127,PALM ISLAND,MCARTHUR RIVER
6128,PALM ISLAND,MELBOURNE
6129,PALM ISLAND,MERIMBULA
6130,PALM ISLAND,MILDURA
6131,PALM ISLAND,MORANBAH
6132,PALM ISLAND,MOREE
6133,PALM ISLAND,MORNINGTON ISLAND
6134,PALM ISLAND,MOUNT GAMBIER
6135,PALM ISLAND,MOUNT ISA
6136,PALM ISLAND,NEWCASTLE
6137,PALM ISLAND,NEWMAN
6138,PALM ISLAND,NORFOLK ISLAND
6139,PALM ISLAND,OLYMPIC DAM
6140,PALM ISLAND,ORANGE
6141,PALM ISLAND,PARABURDOO
6142,PALM ISLAND,PARKES
6143,PALM ISLAND,PERTH
6144,PALM ISLAND,PORT HEDLAND
6145,PALM ISLAND,PORT LINCOLN
6146,PALM ISLAND,PORT MACQUARIE
6147,PALM ISLAND,PROSERPINE
6148,PALM ISLAND,ROCKHAMPTON
6149,PALM ISLAND,ROMA
6150,PALM ISLAND,SUNSHINE COAST
6151,PALM ISLAND,SYDNEY
6152,PALM ISLAND,TAMWORTH
6153,PALM ISLAND,THURSDAY ISLAND
6154,PALM ISLAND,TOOWOOMBA WELLCAMP
6155,PALM ISLAND,TOWNSVILLE
6156,PALM ISLAND,WAGGA WAGGA
6157,PALM ISLAND,WEIPA
6158,PALM ISLAND,WHYALLA
6159,PALM ISLAND,WOLLONGONG
6160,PARABURDOO,ADELAIDE
6161,PARABURDOO,ALBANY
6162,PARABURDOO,ALBURY
6163,PARABURDOO,ALICE SPRINGS
6164,PARABURDOO,ARMIDALE
6165,PARABURDOO,AURUKUN
6166,PARABURDOO,AYERS ROCK
6167,PARABURDOO,BALLINA
6168,PARABURDOO,BAMAGA
6169,PARABURDOO,BATHURST ISLAND
6170,PARABURDOO,BRISBANE
6171,PARABURDOO,BROKEN HILL
6172,PARABURDOO,BROOME
6173,PARABURDOO,BUNDABERG
6174,PARABURDOO,BURNIE
6175,PARABURDOO,CAIRNS
6176,PARABURDOO,CANBERRA
6177,PARABURDOO,CARNARVON
6178,PARABURDOO,CEDUNA
6179,PARABURDOO,CHARLEVILLE
6180,PARABURDOO,CHRISTMAS ISLAND
6181,PARABURDOO,CLONCURRY
6182,PARABURDOO,COCOS ISLAND
6183,PARABURDOO,COFFS HARBOUR
6184,PARABURDOO,COOKTOWN
6185,PARABURDOO,DARWIN
6186,PARABURDOO,DEVONPORT
6187,PARABURDOO,DUBBO
6188,PARABURDOO,EDWARD RIVER
6189,PARABURDOO,EMERALD
6190,PARABURDOO,ESPERANCE
6191,PARABURDOO,ESSENDON FIELDS
6192,PARABURDOO,FLINDERS ISLAND
6193,PARABURDOO,GERALDTON
6194,PARABURDOO,GLADSTONE
6195,PARABURDOO,GOLD COAST
6196,PARABURDOO,GOVE
6197,PARABURDOO,GRIFFITH
6198,PARABURDOO,GROOTE EYLANDT
6199,PARABURDOO,HAMILTON ISLAND
6200,PARABURDOO,HERVEY BAY
6201,PARABURDOO,HOBART
6202,PARABURDOO,KALGOORLIE
6203,PARABURDOO,KARRATHA
6204,PARABURDOO,KING ISLAND
6205,PARABURDOO,KINGSCOTE
6206,PARABURDOO,KOWANYAMA
6207,PARABURDOO,KUNUNURRA
6208,PARABURDOO,LAUNCESTON
6209,PARABURDOO,LEARMONTH
6210,PARABURDOO,LOCKHART RIVER
6211,PARABURDOO,LONGREACH
6212,PARABURDOO,LORD HOWE ISLAND
6213,PARABURDOO,MACKAY
6214,PARABURDOO,MANINGRIDA
6215,PARABURDOO,MCARTHUR RIVER
6216,PARABURDOO,MELBOURNE
6217,PARABURDOO,MERIMBULA
6218,PARABURDOO,MILDURA
6219,PARABURDOO,MORANBAH
6220,PARABURDOO,MOREE
6221,PARABURDOO,MORNINGTON ISLAND
6222,PARABURDOO,MOUNT GAMBIER
6223,PARABURDOO,MOUNT ISA
6224,PARABURDOO,NEWCASTLE
6225,PARABURDOO,NEWMAN
6226,PARABURDOO,NORFOLK ISLAND
6227,PARABURDOO,OLYMPIC DAM
6228,PARABURDOO,ORANGE
6229,PARABURDOO,PALM ISLAND
6230,PARABURDOO,PARKES
6231,PARABURDOO,PERTH
6232,PARABURDOO,PORT HEDLAND
6233,PARABURDOO,PORT LINCOLN
6234,PARABURDOO,PORT MACQUARIE
6235,PARABURDOO,PROSERPINE
6236,PARABURDOO,ROCKHAMPTON
6237,PARABURDOO,ROMA
6238,PARABURDOO,SUNSHINE COAST
6239,PARABURDOO,SYDNEY
6240,PARABURDOO,TAMWORTH
6241,PARABURDOO,THURSDAY ISLAND
6242,PARABURDOO,TOOWOOMBA WELLCAMP
6243,PARABURDOO,TOWNSVILLE
6244,PARABURDOO,WAGGA WAGGA
6245,PARABURDOO,WEIPA
6246,PARABURDOO,WHYALLA
6247,PARABURDOO,WOLLONGONG
6248,PARKES,ADELAIDE
6249,PARKES,ALBANY
6250,PARKES,ALBURY
6251,PARKES,ALICE SPRINGS
6252,PARKES,ARMIDALE
6253,PARKES,AURUKUN
6254,PARKES,AYERS ROCK
6255,PARKES,BALLINA
6256,PARKES,BAMAGA
6257,PARKES,BATHURST ISLAND
6258,PARKES,BRISBANE
6259,PARKES,BROKEN HILL
6260,PARKES,BROOME
6261,PARKES,BUNDABERG
6262,PARKES,BURNIE
6263,PARKES,CAIRNS
6264,PARKES,CANBERRA
6265,PARKES,CARNARVON
6266,PARKES,CEDUNA
6267,PARKES,CHARLEVILLE
6268,PARKES,CHRISTMAS ISLAND
6269,PARKES,CLONCURRY
6270,PARKES,COCOS ISLAND
6271,PARKES,COFFS HARBOUR
6272,PARKES,COOKTOWN
6273,PARKES,DARWIN
6274,PARKES,DEVONPORT
6275,PARKES,DUBBO
6276,PARKES,EDWARD RIVER
6277,PARKES,EMERALD
6278,PARKES,ESPERANCE
6279,PARKES,ESSENDON FIELDS
6280,PARKES,FLINDERS ISLAND
6281,PARKES,GERALDTON
6282,PARKES,GLADSTONE
6283,PARKES,GOLD COAST
6284,PARKES,GOVE
6285,PARKES,GRIFFITH
6286,PARKES,GROOTE EYLANDT
6287,PARKES,HAMILTON ISLAND
6288,PARKES,HERVEY BAY
6289,PARKES,HOBART
6290,PARKES,KALGOORLIE
6291,PARKES,KARRATHA
6292,PARKES,KING ISLAND
6293,PARKES,KINGSCOTE
6294,PARKES,KOWANYAMA
6295,PARKES,KUNUNURRA
6296,PARKES,LAUNCESTON
6297,PARKES,LEARMONTH
6298,PARKES,LOCKHART RIVER
6299,PARKES,LONGREACH
6300,PARKES,LORD HOWE ISLAND
6301,PARKES,MACKAY
6302,PARKES,MANINGRIDA
6303,PARKES,MCARTHUR RIVER
6304,PARKES,MELBOURNE
6305,PARKES,MERIMBULA
6306,PARKES,MILDURA
6307,PARKES,MORANBAH
6308,PARKES,MOREE
6309,PARKES,MORNINGTON ISLAND
6310,PARKES,MOUNT GAMBIER
6311,PARKES,MOUNT ISA
6312,PARKES,NEWCASTLE
6313,PARKES,NEWMAN
6314,PARKES,NORFOLK ISLAND
6315,PARKES,OLYMPIC DAM
6316,PARKES,ORANGE
6317,PARKES,PALM ISLAND
6318,PARKES,PARABURDOO
6319,PARKES,PERTH
6320,PARKES,PORT HEDLAND
6321,PARKES,PORT LINCOLN
6322,PARKES,PORT MACQUARIE
6323,PARKES,PROSERPINE
6324,PARKES,ROCKHAMPTON
6325,PARKES,ROMA
6326,PARKES,SUNSHINE COAST
6327,PARKES,SYDNEY
6328,PARKES,TAMWORTH
6329,PARKES,THURSDAY ISLAND
6330,PARKES,TOOWOOMBA WELLCAMP
6331,PARKES,TOWNSVILLE
6332,PARKES,WAGGA WAGGA
6333,PARKES,WEIPA
6334,PARKES,WHYALLA
6335,PARKES,WOLLONGONG
6336,PERTH,ADELAIDE
6337,PERTH,ALBANY
6338,PERTH,ALBURY
6339,PERTH,ALICE SPRINGS
6340,PERTH,ARMIDALE
6341,PERTH,AURUKUN
6342,PERTH,AYERS ROCK
6343,PERTH,BALLINA
6344,PERTH,BAMAGA
6345,PERTH,BATHURST ISLAND
6346,PERTH,BRISBANE
6347,PERTH,BROKEN HILL
6348,PERTH,BROOME
6349,PERTH,BUNDABERG
6350,PERTH,BURNIE
6351,PERTH,CAIRNS
6352,PERTH,CANBERRA
6353,PERTH,CARNARVON
6354,PERTH,CEDUNA
6355,PERTH,CHARLEVILLE
6356,PERTH,CHRISTMAS ISLAND
6357,PERTH,CLONCURRY
6358,PERTH,COCOS ISLAND
6359,PERTH,COFFS HARBOUR
6360,PERTH,COOKTOWN
6361,PERTH,DARWIN
6362,PERTH,DEVONPORT
6363,PERTH,DUBBO
6364,PERTH,EDWARD RIVER
6365,PERTH,EMERALD
6366,PERTH,ESPERANCE
6367,PERTH,ESSENDON FIELDS
6368,PERTH,FLINDERS ISLAND
6369,PERTH,GERALDTON
6370,PERTH,GLADSTONE
6371,PERTH,GOLD COAST
6372,PERTH,GOVE
6373,PERTH,GRIFFITH
6374,PERTH,GROOTE EYLANDT
6375,PERTH,HAMILTON ISLAND
6376,PERTH,HERVEY BAY
6377,PERTH,HOBART
6378,PERTH,KALGOORLIE
6379,PERTH,KARRATHA
6380,PERTH,KING ISLAND
6381,PERTH,KINGSCOTE
6382,PERTH,KOWANYAMA
6383,PERTH,KUNUNURRA
6384,PERTH,LAUNCESTON
6385,PERTH,LEARMONTH
6386,PERTH,LOCKHART RIVER
6387,PERTH,LONGREACH
6388,PERTH,LORD HOWE ISLAND
6389,PERTH,MACKAY
6390,PERTH,MANINGRIDA
6391,PERTH,MCARTHUR RIVER
6392,PERTH,MELBOURNE
6393,PERTH,MERIMBULA
6394,PERTH,MILDURA
6395,PERTH,MORANBAH
6396,PERTH,MOREE
6397,PERTH,MORNINGTON ISLAND
6398,PERTH,MOUNT GAMBIER
6399,PERTH,MOUNT ISA
6400,PERTH,NEWCASTLE
6401,PERTH,NEWMAN
6402,PERTH,NORFOLK ISLAND
6403,PERTH,OLYMPIC DAM
6404,PERTH,ORANGE
6405,PERTH,PALM ISLAND
6406,PERTH,PARABURDOO
6407,PERTH,PARKES
6408,PERTH,PORT HEDLAND
6409,PERTH,PORT LINCOLN
6410,PERTH,PORT MACQUARIE
6411,PERTH,PROSERPINE
6412,PERTH,ROCKHAMPTON
6413,PERTH,ROMA
6414,PERTH,SUNSHINE COAST
6415,PERTH,SYDNEY
6416,PERTH,TAMWORTH
6417,PERTH,THURSDAY ISLAND
6418,PERTH,TOOWOOMBA WELLCAMP
6419,PERTH,TOWNSVILLE
6420,PERTH,WAGGA WAGGA
6421,PERTH,WEIPA
6422,PERTH,WHYALLA
6423,PERTH,WOLLONGONG
6424,PORT HEDLAND,ADELAIDE
6425,PORT HEDLAND,ALBANY
6426,PORT HEDLAND,ALBURY
6427,PORT HEDLAND,ALICE SPRINGS
6428,PORT HEDLAND,ARMIDALE
6429,PORT HEDLAND,AURUKUN
6430,PORT HEDLAND,AYERS ROCK
6431,PORT HEDLAND,BALLINA
6432,PORT HEDLAND,BAMAGA
6433,PORT HEDLAND,BATHURST ISLAND
6434,PORT HEDLAND,BRISBANE
6435,PORT HEDLAND,BROKEN HILL
6436,PORT HEDLAND,BROOME
6437,PORT HEDLAND,BUNDABERG
6438,PORT HEDLAND,BURNIE
6439,PORT HEDLAND,CAIRNS
6440,PORT HEDLAND,CANBERRA
6441,PORT HEDLAND,CARNARVON
6442,PORT HEDLAND,CEDUNA
6443,PORT HEDLAND,CHARLEVILLE
6444,PORT HEDLAND,CHRISTMAS ISLAND
6445,PORT HEDLAND,CLONCURRY
6446,PORT HEDLAND,COCOS ISLAND
6447,PORT HEDLAND,COFFS HARBOUR
6448,PORT HEDLAND,COOKTOWN
6449,PORT HEDLAND,DARWIN
6450,PORT HEDLAND,DEVONPORT
6451,PORT HEDLAND,DUBBO
6452,PORT HEDLAND,EDWARD RIVER
6453,PORT HEDLAND,EMERALD
6454,PORT HEDLAND,ESPERANCE
6455,PORT HEDLAND,ESSENDON FIELDS
6456,PORT HEDLAND,FLINDERS ISLAND
6457,PORT HEDLAND,GERALDTON
6458,PORT HEDLAND,GLADSTONE
6459,PORT HEDLAND,GOLD COAST
6460,PORT HEDLAND,GOVE
6461,PORT HEDLAND,GRIFFITH
6462,PORT HEDLAND,GROOTE EYLANDT
6463,PORT HEDLAND,HAMILTON ISLAND
6464,PORT HEDLAND,HERVEY BAY
6465,PORT HEDLAND,HOBART
6466,PORT HEDLAND,KALGOORLIE
6467,PORT HEDLAND,KARRATHA
6468,PORT HEDLAND,KING ISLAND
6469,PORT HEDLAND,KINGSCOTE
6470,PORT HEDLAND,KOWANYAMA
6471,PORT HEDLAND,KUNUNURRA
6472,PORT HEDLAND,LAUNCESTON
6473,PORT HEDLAND,LEARMONTH
6474,PORT HEDLAND,LOCKHART RIVER
6475,PORT HEDLAND,LONGREACH
6476,PORT HEDLAND,LORD HOWE ISLAND
6477,PORT HEDLAND,MACKAY
6478,PORT HEDLAND,MANINGRIDA
6479,PORT HEDLAND,MCARTHUR RIVER
6480,PORT HEDLAND,MELBOURNE
6481,PORT HEDLAND,MERIMBULA
6482,PORT HEDLAND,MILDURA
6483,PORT HEDLAND,MORANBAH
6484,PORT HEDLAND,MOREE
6485,PORT HEDLAND,MORNINGTON ISLAND
6486,PORT HEDLAND,MOUNT GAMBIER
6487,PORT HEDLAND,MOUNT ISA
6488,PORT HEDLAND,NEWCASTLE
6489,PORT HEDLAND,NEWMAN
6490,PORT HEDLAND,NORFOLK ISLAND
6491,PORT HEDLAND,OLYMPIC DAM
6492,PORT HEDLAND,ORANGE
6493,PORT HEDLAND,PALM ISLAND
6494,PORT HEDLAND,PARABURDOO
6495,PORT HEDLAND,PARKES
6496,PORT HEDLAND,PERTH
6497,PORT HEDLAND,PORT LINCOLN
6498,PORT HEDLAND,PORT MACQUARIE
6499,PORT HEDLAND,PROSERPINE
6500,PORT HEDLAND,ROCKHAMPTON
6501,PORT HEDLAND,ROMA
6502,PORT HEDLAND,SUNSHINE COAST
6503,PORT HEDLAND,SYDNEY
6504,PORT HEDLAND,TAMWORTH
6505,PORT HEDLAND,THURSDAY ISLAND
6506,PORT HEDLAND,TOOWOOMBA WELLCAMP
6507,PORT HEDLAND,TOWNSVILLE
6508,PORT HEDLAND,WAGGA WAGGA
6509,PORT HEDLAND,WEIPA
6510,PORT HEDLAND,WHYALLA
6511,PORT HEDLAND,WOLLONGONG
6512,PORT LINCOLN,ADELAIDE
6513,PORT LINCOLN,ALBANY
6514,PORT LINCOLN,ALBURY
6515,PORT LINCOLN,ALICE SPRINGS
6516,PORT LINCOLN,ARMIDALE
6517,PORT LINCOLN,AURUKUN
6518,PORT LINCOLN,AYERS ROCK
6519,PORT LINCOLN,BALLINA
6520,PORT LINCOLN,BAMAGA
6521,PORT LINCOLN,BATHURST ISLAND
6522,PORT LINCOLN,BRISBANE
6523,PORT LINCOLN,BROKEN HILL
6524,PORT LINCOLN,BROOME
6525,PORT LINCOLN,BUNDABERG
6526,PORT LINCOLN,BURNIE
6527,PORT LINCOLN,CAIRNS
6528,PORT LINCOLN,CANBERRA
6529,PORT LINCOLN,CARNARVON
6530,PORT LINCOLN,CEDUNA
6531,PORT LINCOLN,CHARLEVILLE
6532,PORT LINCOLN,CHRISTMAS ISLAND
6533,PORT LINCOLN,CLONCURRY
6534,PORT LINCOLN,COCOS ISLAND
6535,PORT LINCOLN,COFFS HARBOUR
6536,PORT LINCOLN,COOKTOWN
6537,PORT LINCOLN,DARWIN
6538,PORT LINCOLN,DEVONPORT
6539,PORT LINCOLN,DUBBO
6540,PORT LINCOLN,EDWARD RIVER
6541,PORT LINCOLN,EMERALD
6542,PORT LINCOLN,ESPERANCE
6543,PORT LINCOLN,ESSENDON FIELDS
6544,PORT LINCOLN,FLINDERS ISLAND
6545,PORT LINCOLN,GERALDTON
6546,PORT LINCOLN,GLADSTONE
6547,PORT LINCOLN,GOLD COAST
6548,PORT LINCOLN,GOVE
6549,PORT LINCOLN,GRIFFITH
6550,PORT LINCOLN,GROOTE EYLANDT
6551,PORT LINCOLN,HAMILTON ISLAND
